id,label
3479,0.5676861
3480,0.51833314
3481,0.5387366
3482,0.51957554
3483,0.4528347
3484,0.5169641
3485,0.5351903
3486,0.5212471
3487,0.4875885
3488,0.50573915
3489,0.52446085
3490,0.49032593
3491,0.5182977
3492,0.5496579
3493,0.5246423
3494,0.6043104
3495,0.4613052
3496,0.5224907
3497,0.49927056
3498,0.50216454
3499,0.49330917
3500,0.54472405
3501,0.5002295
3502,0.571303
3503,0.53542376
3504,0.5328743
3505,0.56385434
3506,0.50784606
3507,0.5243754
3508,0.49420804
3509,0.42040858
3510,0.47329593
3511,0.5828523
3512,0.49421465
3513,0.557168
3514,0.47005278
3515,0.5669315
3516,0.5241334
3517,0.50220954
3518,0.5119563
3519,0.5172576
3520,0.5506353
3521,0.56723636
3522,0.53300136
3523,0.61577266
3524,0.56058586
3525,0.5335221
3526,0.55849314
3527,0.4978375
3528,0.45788646
3529,0.5241021
3530,0.49902853
3531,0.72602963
3532,0.50586665
3533,0.5323282
3534,0.45400143
3535,0.56826735
3536,0.46257067
3537,0.4588455
3538,0.5113487
3539,0.43020964
3540,0.7351461
3541,0.66223836
3542,0.569381
3543,0.49955943
3544,0.60347354
3545,0.620915
3546,0.56081635
3547,0.50581545
3548,0.4964315
3549,0.46240732
3550,0.5004148
3551,0.46597847
3552,0.5228875
3553,0.5270232
3554,0.47516164
3555,0.4745281
3556,0.5301153
3557,0.46862042
3558,0.40631425
3559,0.44895944
3560,0.5384427
3561,0.49794295
3562,0.5041676
3563,0.56132627
3564,0.6084676
3565,0.47734624
3566,0.5406095
3567,0.53984445
3568,0.51249874
3569,0.539451
3570,0.522603
3571,0.59649533
3572,0.53576577
3573,0.57453364
3574,0.43551457
3575,0.5598722
3576,0.7075106
3577,0.4728906
3578,0.4892328
3579,0.6742408
3580,0.38017774
3581,0.53957236
3582,0.56049556
3583,0.55602705
3584,0.45417655
3585,0.51230913
3586,0.48356348
3587,0.5775861
3588,0.6277966
3589,0.55456084
3590,0.48447996
3591,0.5745696
3592,0.5081423
3593,0.44026998
3594,0.47356746
3595,0.5375384
3596,0.4901246
3597,0.40233704
3598,0.5493474
3599,0.5995292
3600,0.50990534
3601,0.3999964
3602,0.4720399
3603,0.54969597
3604,0.693936
3605,0.69806165
3606,0.5578709
3607,0.4924999
3608,0.5018882
3609,0.55994374
3610,0.4812639
3611,0.57058334
3612,0.5387489
3613,0.46819836
3614,0.6023815
3615,0.49410406
3616,0.5494649
3617,0.49530604
3618,0.48084962
3619,0.49856433
3620,0.5041546
3621,0.550591
3622,0.58017606
3623,0.47052157
3624,0.41289273
3625,0.52361983
3626,0.55769026
3627,0.5934793
3628,0.49416262
3629,0.47569245
3630,0.5310999
3631,0.60708195
3632,0.50816625
3633,0.62848866
3634,0.48083803
3635,0.50843304
3636,0.5874582
3637,0.4769167
3638,0.5623855
3639,0.57413113
3640,0.45902878
3641,0.4980818
3642,0.518073
3643,0.5574473
3644,0.5348447
3645,0.48545742
3646,0.50042814
3647,0.66233504
3648,0.59849185
3649,0.5575696
3650,0.5006364
3651,0.5037308
3652,0.5805292
3653,0.5725041
3654,0.48214692
3655,0.6462448
3656,0.45942733
3657,0.4811349
3658,0.4852723
3659,0.5568136
3660,0.6599729
3661,0.5250602
3662,0.39530295
3663,0.51102453
3664,0.6658975
3665,0.4702028
3666,0.5710054
3667,0.53992724
3668,0.44708154
3669,0.48977628
3670,0.56538516
3671,0.5417701
3672,0.72161806
3673,0.61995506
3674,0.453741
3675,0.5959391
3676,0.44950005
3677,0.563233
3678,0.52599776
3679,0.5043768
3680,0.6287705
3681,0.58237803
3682,0.46855035
3683,0.4824903
3684,0.52164733
3685,0.524821
3686,0.4570526
3687,0.578082
3688,0.3838225
3689,0.55731726
3690,0.6023858
3691,0.497237
3692,0.45178926
3693,0.5197819
3694,0.6361945
3695,0.5549848
3696,0.6145458
3697,0.47159916
3698,0.48415595
3699,0.6427668
3700,0.57995504
3701,0.607342
3702,0.5803494
3703,0.5107355
3704,0.53096455
3705,0.5674952
3706,0.6700169
3707,0.5748562
3708,0.50681
3709,0.5423162
3710,0.56940687
3711,0.46354806
3712,0.60592806
3713,0.52513117
3714,0.41962445
3715,0.5215824
3716,0.46783495
3717,0.4467575
3718,0.54434943
3719,0.4948216
3720,0.5169391
3721,0.4258947
3722,0.51740205
3723,0.53455114
3724,0.42729318
3725,0.4724276
3726,0.5129457
3727,0.4629765
3728,0.5271289
3729,0.55117184
3730,0.5532477
3731,0.6301265
3732,0.4753343
3733,0.467934
3734,0.6034686
3735,0.5016368
3736,0.5463882
3737,0.49325424
3738,0.6165869
3739,0.5163507
3740,0.5187058
3741,0.53262925
3742,0.48125398
3743,0.4604613
3744,0.5632227
3745,0.463961
3746,0.53572834
3747,0.5724927
3748,0.54903287
3749,0.4186601
3750,0.49113578
3751,0.42284122
3752,0.49229586
3753,0.45361972
3754,0.50990677
3755,0.5424502
3756,0.5912944
3757,0.6862875
3758,0.4094495
3759,0.4614337
3760,0.43986064
3761,0.4905179
3762,0.4801419
3763,0.4706418
3764,0.44604453
3765,0.50180537
3766,0.78178364
3767,0.5548836
3768,0.5838555
3769,0.42225426
3770,0.47401664
3771,0.5681549
3772,0.5470044
3773,0.41190207
3774,0.44780475
3775,0.45412344
3776,0.6013851
3777,0.5192348
3778,0.47202396
3779,0.5007203
3780,0.4503525
3781,0.5162141
3782,0.48533484
3783,0.48158336
3784,0.45070723
3785,0.5515115
3786,0.44603777
3787,0.57701576
3788,0.51888746
3789,0.5037541
3790,0.5216985
3791,0.50995654
3792,0.5198451
3793,0.58792734
3794,0.48506004
3795,0.70262724
3796,0.63945264
3797,0.4552115
3798,0.6230811
3799,0.585045
3800,0.49398685
3801,0.54562646
3802,0.46037516
3803,0.6721782
3804,0.42901757
3805,0.53035086
3806,0.5316528
3807,0.37448847
3808,0.5280546
3809,0.52378076
3810,0.45051882
3811,0.70090187
3812,0.44050607
3813,0.5663265
3814,0.4210474
3815,0.4693368
3816,0.4940086
3817,0.5793036
3818,0.5507902
3819,0.57043964
3820,0.4150324
3821,0.44246295
3822,0.47649148
3823,0.4617967
3824,0.58037245
3825,0.58714175
3826,0.6926353
3827,0.43627027
3828,0.54880375
3829,0.44401023
3830,0.3575147
3831,0.5110477
3832,0.522273
3833,0.508897
3834,0.43584475
3835,0.6171276
3836,0.6621129
3837,0.54643315
3838,0.5012559
3839,0.45407423
3840,0.6489077
3841,0.4717443
3842,0.48676103
3843,0.5332011
3844,0.59702706
3845,0.52218026
3846,0.47361735
3847,0.48741007
3848,0.45725724
3849,0.5173684
3850,0.6711898
3851,0.5847986
3852,0.58233106
3853,0.57442755
3854,0.54243463
3855,0.38895017
3856,0.51830393
3857,0.4447487
3858,0.46501905
3859,0.49152225
3860,0.4944565
3861,0.5459786
3862,0.54880184
3863,0.64460886
3864,0.47430775
3865,0.48730683
3866,0.55239075
3867,0.43717515
3868,0.5751617
3869,0.46659297
3870,0.61483747
3871,0.47672948
3872,0.6462391
3873,0.43697184
3874,0.52127546
3875,0.49262178
3876,0.56814516
3877,0.5269342
3878,0.65150714
3879,0.5457124
3880,0.5565984
3881,0.58097076
3882,0.4568368
3883,0.5365442
3884,0.54707694
3885,0.60419726
3886,0.6427727
3887,0.5001024
3888,0.45074055
3889,0.73145944
3890,0.5382335
3891,0.65780926
3892,0.42604357
3893,0.5193388
3894,0.535856
3895,0.5115768
3896,0.59185195
3897,0.534312
3898,0.48599726
3899,0.47061357
3900,0.560023
3901,0.5234601
3902,0.5890087
3903,0.52456224
3904,0.5396322
3905,0.4739543
3906,0.4989319
3907,0.4404012
3908,0.49108914
3909,0.4621846
3910,0.48273602
3911,0.49554098
3912,0.5235334
3913,0.5485461
3914,0.6078851
3915,0.5500236
3916,0.46650842
3917,0.6486428
3918,0.59489506
3919,0.48729986
3920,0.4513254
3921,0.56214654
3922,0.5794328
3923,0.46346188
3924,0.48728555
3925,0.44194916
3926,0.4965178
3927,0.51133347
3928,0.4946666
3929,0.47888973
3930,0.5169832
3931,0.5213837
3932,0.389452
3933,0.4538132
3934,0.6142553
3935,0.47047523
3936,0.44292733
3937,0.5014785
3938,0.55722666
3939,0.5996213
3940,0.71336854
3941,0.5230988
3942,0.5760219
3943,0.5556937
3944,0.5312185
3945,0.5191881
3946,0.49063832
3947,0.4630929
3948,0.6810557
3949,0.49783245
3950,0.57201904
3951,0.46644726
3952,0.44772682
3953,0.49892223
3954,0.52374357
3955,0.6382557
3956,0.630965
3957,0.51278025
3958,0.45306376
3959,0.5129103
3960,0.55020404
3961,0.50750554
3962,0.64187783
3963,0.51112956
3964,0.6195244
3965,0.3850765
3966,0.37805352
3967,0.61953443
3968,0.62241185
3969,0.39968637
3970,0.47876498
3971,0.46267486
3972,0.70774674
3973,0.562046
3974,0.6205652
3975,0.51172125
3976,0.5912364
3977,0.5689433
3978,0.48488626
3979,0.54796916
3980,0.37231296
3981,0.6974082
3982,0.6117571
3983,0.6741819
3984,0.5060327
3985,0.56324136
3986,0.5280396
3987,0.49737692
3988,0.4758152
3989,0.52823836
3990,0.53466696
3991,0.4911738
3992,0.5327915
3993,0.59957194
3994,0.35581377
3995,0.53821796
3996,0.44325098
3997,0.562007
3998,0.39345902
3999,0.53541946
4000,0.6209092
4001,0.44567946
4002,0.435064
4003,0.6786997
4004,0.5432831
4005,0.4574182
4006,0.55326104
4007,0.6834502
4008,0.49281862
4009,0.61827844
4010,0.6312582
4011,0.5604821
4012,0.35643667
4013,0.5516358
4014,0.4808167
4015,0.5160757
4016,0.62650084
4017,0.5369691
4018,0.56755537
4019,0.457577
4020,0.57200056
4021,0.60416776
4022,0.64903384
4023,0.5558603
4024,0.58485353
4025,0.51075923
4026,0.549008
4027,0.5242688
4028,0.5130557
4029,0.3857994
4030,0.5955989
4031,0.5270166
4032,0.5381033
4033,0.6891803
4034,0.48037577
4035,0.6005921
4036,0.56242263
4037,0.5412641
4038,0.5588823
4039,0.37639573
4040,0.6474451
4041,0.45069662
4042,0.5701776
4043,0.5306058
4044,0.44062462
4045,0.467616
4046,0.5562271
4047,0.5180065
4048,0.5185373
4049,0.42750695
4050,0.58552414
4051,0.56601447
4052,0.4109145
4053,0.5146819
4054,0.47287533
4055,0.49254456
4056,0.4813371
4057,0.53212345
4058,0.6765793
4059,0.54017246
4060,0.45650372
4061,0.71562487
4062,0.50883794
4063,0.5889757
4064,0.433873
4065,0.46650848
4066,0.5011496
4067,0.44013456
4068,0.6155491
4069,0.42373547
4070,0.40159935
4071,0.58146626
4072,0.623199
4073,0.5336174
4074,0.47280034
4075,0.66876894
4076,0.40516558
4077,0.57563436
4078,0.58894515
4079,0.5523819
4080,0.590213
4081,0.4730493
4082,0.42295587
4083,0.4927014
4084,0.55593795
4085,0.5893932
4086,0.53079164
4087,0.5822138
4088,0.46884084
4089,0.49109784
4090,0.4628702
4091,0.5274572
4092,0.45983773
4093,0.5223742
4094,0.52675176
4095,0.5099313
4096,0.41100493
4097,0.6238874
4098,0.4166916
4099,0.4066554
4100,0.6413403
4101,0.5285516
4102,0.5648488
4103,0.450379
4104,0.49279645
4105,0.4469619
4106,0.46802226
4107,0.5598058
4108,0.56567115
4109,0.54267275
4110,0.63515615
4111,0.42643276
4112,0.45593452
4113,0.51546156
4114,0.5223909
4115,0.54870087
4116,0.4535763
4117,0.5390879
4118,0.47565976
4119,0.6836202
4120,0.48968098
4121,0.42742974
4122,0.50752383
4123,0.56544626
4124,0.52164114
4125,0.542507
4126,0.51092184
4127,0.48370034
4128,0.53304833
4129,0.4641271
4130,0.5387448
4131,0.5942884
4132,0.47685033
4133,0.4935222
4134,0.5080856
4135,0.54307765
4136,0.60005003
4137,0.5213299
4138,0.4888031
4139,0.40792114
4140,0.55795276
4141,0.5301893
4142,0.41273063
4143,0.5290405
4144,0.49802372
4145,0.44824895
4146,0.45135453
4147,0.46022826
4148,0.5332917
4149,0.58331466
4150,0.5135477
4151,0.63892215
4152,0.6346241
4153,0.6385669
4154,0.53799117
4155,0.44437993
4156,0.5783088
4157,0.44464698
4158,0.5184683
4159,0.5083004
4160,0.634581
4161,0.5304065
4162,0.5234969
4163,0.52075666
4164,0.47347137
4165,0.4591206
4166,0.44635314
4167,0.62137973
4168,0.5031965
4169,0.43300298
4170,0.5338333
4171,0.51523995
4172,0.5303354
4173,0.52459615
4174,0.50796604
4175,0.607532
4176,0.5183749
4177,0.50436556
4178,0.539556
4179,0.5832624
4180,0.37747666
4181,0.44051537
4182,0.52445894
4183,0.5464176
4184,0.50854915
4185,0.6164216
4186,0.5172189
4187,0.37420738
4188,0.47771877
4189,0.6014887
4190,0.42534706
4191,0.58941466
4192,0.64701843
4193,0.4881057
4194,0.6297571
4195,0.46627754
4196,0.5079109
4197,0.41366315
4198,0.4258947
4199,0.48503038
4200,0.46401644
4201,0.4333019
4202,0.6108922
4203,0.49842557
4204,0.4454139
4205,0.5760612
4206,0.53415775
4207,0.57476646
4208,0.522839
4209,0.587122
4210,0.51517963
4211,0.4377079
4212,0.654065
4213,0.5671218
4214,0.5650916
4215,0.55022645
4216,0.54953986
4217,0.6219904
4218,0.53962827
4219,0.53520286
4220,0.5334626
4221,0.43555486
4222,0.60102963
4223,0.6096637
4224,0.54001796
4225,0.44687453
4226,0.54003
4227,0.506707
4228,0.5611622
4229,0.62006074
4230,0.52681094
4231,0.54719543
4232,0.5645115
4233,0.53184617
4234,0.43999645
4235,0.49462375
4236,0.5478698
4237,0.45448437
4238,0.48913565
4239,0.5862458
4240,0.4558792
4241,0.60923326
4242,0.5204622
4243,0.6000721
4244,0.5411566
4245,0.50230706
4246,0.5287428
4247,0.6073873
4248,0.582655
4249,0.5405973
4250,0.5039448
4251,0.40481982
4252,0.61940104
4253,0.47846907
4254,0.39962882
4255,0.59105223
4256,0.5721924
4257,0.5132574
4258,0.5446368
4259,0.6030046
4260,0.4773185
4261,0.48648068
4262,0.47840434
4263,0.56655777
4264,0.52181447
4265,0.5960349
4266,0.64294386
4267,0.43915588
4268,0.5653461
4269,0.44612435
4270,0.53229916
4271,0.4437375
4272,0.47399452
4273,0.6766427
4274,0.5823005
4275,0.48148793
4276,0.4218782
4277,0.53236896
4278,0.45389286
4279,0.5175005
4280,0.5732403
4281,0.5519625
4282,0.60086256
4283,0.42895404
4284,0.615357
4285,0.42332327
4286,0.46455443
4287,0.63348347
4288,0.4705911
4289,0.64440054
4290,0.57110876
4291,0.47365564
4292,0.59437037
4293,0.5481441
4294,0.7278864
4295,0.60500383
4296,0.5633428
4297,0.50101316
4298,0.6381104
4299,0.46014908
4300,0.41961998
4301,0.5303487
4302,0.5940012
4303,0.5385251
4304,0.57371837
4305,0.54783607
4306,0.62659633
4307,0.594557
4308,0.57306826
4309,0.5971211
4310,0.549525
4311,0.6909487
4312,0.44220567
4313,0.50877017
4314,0.5850227
4315,0.50514656
4316,0.4599425
4317,0.5671332
4318,0.6151844
4319,0.5993232
4320,0.45935416
4321,0.4178963
4322,0.48967782
4323,0.4167234
4324,0.60633385
4325,0.48280558
4326,0.47380647
4327,0.49546963
4328,0.60648566
4329,0.5776117
4330,0.661385
4331,0.50499
4332,0.42088303
4333,0.5552739
4334,0.4467385
4335,0.55798596
4336,0.39964578
4337,0.5140635
4338,0.6352663
4339,0.41693416
4340,0.44456145
4341,0.57615066
4342,0.47302034
4343,0.5731126
4344,0.6232238
4345,0.447316
4346,0.64123607
4347,0.5467471
4348,0.48880184
4349,0.47854802
4350,0.50365543
4351,0.44315907
4352,0.36541957
4353,0.5260308
4354,0.5269226
4355,0.52519214
4356,0.5016834
4357,0.5530385
4358,0.4740144
4359,0.54729813
4360,0.47896433
4361,0.53471166
4362,0.4485027
4363,0.51702577
4364,0.50829786
4365,0.6124269
4366,0.47903627
4367,0.47161195
4368,0.46627146
4369,0.49516365
4370,0.58713907
4371,0.50727266
4372,0.69616973
4373,0.6961062
4374,0.5296943
4375,0.5488186
4376,0.50497323
4377,0.54858756
4378,0.56304693
4379,0.4033957
4380,0.59694415
4381,0.6304699
4382,0.5576396
4383,0.53513175
4384,0.59810245
4385,0.5554336
4386,0.5260661
4387,0.5603947
4388,0.41006413
4389,0.4327969
4390,0.49452385
4391,0.5882082
4392,0.5735276
4393,0.5515364
4394,0.4554789
4395,0.54383785
4396,0.36810118
4397,0.4334087
4398,0.5026678
4399,0.40088403
4400,0.4193276
4401,0.47517133
4402,0.46165895
4403,0.5865673
4404,0.64192086
4405,0.5742741
4406,0.5906605
4407,0.49109748
4408,0.5268493
4409,0.5334564
4410,0.57138956
4411,0.4857936
4412,0.673233
4413,0.54377896
4414,0.67657274
4415,0.43489987
4416,0.46338645
4417,0.60507464
4418,0.49523106
4419,0.60241014
4420,0.51573837
4421,0.51627135
4422,0.46277568
4423,0.45851815
4424,0.60119325
4425,0.41843027
4426,0.47829425
4427,0.6439593
4428,0.45502022
4429,0.557869
4430,0.52331996
4431,0.53952694
4432,0.47505593
4433,0.6521969
4434,0.51006645
4435,0.5004346
4436,0.55941695
4437,0.48461068
4438,0.47196564
4439,0.40461653
4440,0.6058017
4441,0.50735235
4442,0.60537755
4443,0.48665622
4444,0.5446872
4445,0.63527954
4446,0.48432237
4447,0.5577364
4448,0.5991152
4449,0.48201588
4450,0.44374013
4451,0.5598883
4452,0.56128544
4453,0.51437515
4454,0.48893312
4455,0.67141384
4456,0.48588476
4457,0.48714796
4458,0.49461278
4459,0.5611462
4460,0.5120888
4461,0.45510587
4462,0.5129794
4463,0.5823225
4464,0.5737902
4465,0.5216465
4466,0.5308094
4467,0.50988805
4468,0.64861494
4469,0.59839493
4470,0.5276436
4471,0.5614868
4472,0.6199234
4473,0.5604095
4474,0.49787772
4475,0.56833285
4476,0.50695163
4477,0.43634555
4478,0.56227607
4479,0.56750655
4480,0.51618236
4481,0.4486277
4482,0.49836186
4483,0.4218464
4484,0.6015749
4485,0.49087352
4486,0.48055685
4487,0.43129206
4488,0.49891683
4489,0.60150534
4490,0.4094467
4491,0.50745064
4492,0.5369831
4493,0.45650083
4494,0.65165657
4495,0.4506345
4496,0.4392359
4497,0.6385739
4498,0.48270825
4499,0.64819133
4500,0.55514205
4501,0.48771715
4502,0.54425126
4503,0.5442148
4504,0.5212802
4505,0.6398743
4506,0.51635104
4507,0.5050585
4508,0.56738615
4509,0.6045752
4510,0.5624759
4511,0.43838975
4512,0.5911002
4513,0.4722874
4514,0.52292496
4515,0.5538031
4516,0.5742072
4517,0.50771415
4518,0.5069963
4519,0.522577
4520,0.54784966
4521,0.48066825
4522,0.46287885
4523,0.5224194
4524,0.48233533
4525,0.70043546
4526,0.6026103
4527,0.46572235
4528,0.41480705
4529,0.4686681
4530,0.50237334
4531,0.70373094
4532,0.5201756
4533,0.4986989
4534,0.6153729
4535,0.5149574
4536,0.5072484
4537,0.502169
4538,0.3981831
4539,0.54081535
4540,0.5096253
4541,0.5258639
4542,0.47796702
4543,0.5628024
4544,0.5722859
4545,0.50934327
4546,0.49692076
4547,0.54716223
4548,0.53215134
4549,0.5263378
4550,0.4633219
4551,0.6001118
4552,0.4849874
4553,0.55295056
4554,0.4756413
4555,0.41827866
4556,0.6891401
4557,0.46628538
4558,0.46618047
4559,0.4199718
4560,0.5191902
4561,0.5352393
4562,0.5426818
4563,0.5556225
4564,0.4703803
4565,0.55364436
4566,0.53590405
4567,0.4837345
4568,0.56071883
4569,0.6225235
4570,0.50607467
4571,0.50971335
4572,0.4928479
4573,0.5012793
4574,0.5428147
4575,0.4306902
4576,0.5388361
4577,0.60225296
4578,0.47371143
4579,0.5222693
4580,0.60547686
4581,0.51590145
4582,0.5392142
4583,0.55277085
4584,0.5998792
4585,0.577613
4586,0.45012438
4587,0.61697155
4588,0.4512327
4589,0.5996113
4590,0.5931437
4591,0.48443925
4592,0.51318806
4593,0.5576889
4594,0.57297903
4595,0.49208936
4596,0.47586948
4597,0.63198686
4598,0.47827432
4599,0.5246706
4600,0.562728
4601,0.4653049
4602,0.59661704
4603,0.4543567
4604,0.6004875
4605,0.49853766
4606,0.4967273
4607,0.5097728
4608,0.5137023
4609,0.5297462
4610,0.41913986
4611,0.54812485
4612,0.49558285
4613,0.5124232
4614,0.5673325
4615,0.5628509
4616,0.45602658
4617,0.49331206
4618,0.53119546
4619,0.55967075
4620,0.6732122
4621,0.48421666
4622,0.47389248
4623,0.691123
4624,0.46814564
4625,0.5513123
4626,0.53274
4627,0.4567371
4628,0.476523
4629,0.62656575
4630,0.52915
4631,0.43966797
4632,0.59031147
4633,0.4008214
4634,0.6061988
4635,0.60972387
4636,0.517892
4637,0.6487515
4638,0.49946806
4639,0.5351123
4640,0.5063304
4641,0.52749264
4642,0.4825348
4643,0.5495155
4644,0.520299
4645,0.4782893
4646,0.4790094
4647,0.48912823
4648,0.5934846
4649,0.6118607
4650,0.583408
4651,0.42928967
4652,0.5282282
4653,0.62092125
4654,0.5065413
4655,0.50685024
4656,0.47018972
4657,0.53103554
4658,0.43124238
4659,0.49728918
4660,0.53987616
4661,0.5345841
4662,0.49930194
4663,0.4339083
4664,0.62036717
4665,0.49604553
4666,0.52656865
4667,0.36300957
4668,0.55565023
4669,0.49033862
4670,0.4925206
4671,0.5810545
4672,0.46466106
4673,0.39478746
4674,0.5124761
4675,0.50024396
4676,0.56103283
4677,0.49356866
4678,0.4654809
4679,0.67424303
4680,0.40688816
4681,0.5808453
4682,0.47120595
4683,0.57163566
4684,0.5765374
4685,0.54475576
4686,0.45256963
4687,0.57713586
4688,0.51007324
4689,0.5244385
4690,0.57493395
4691,0.5144292
4692,0.41616464
4693,0.45799
4694,0.48378196
4695,0.65873706
4696,0.6081609
4697,0.5440929
4698,0.49007213
4699,0.36963362
4700,0.42917517
4701,0.4670613
4702,0.44096056
4703,0.46322447
4704,0.5836969
4705,0.47557077
4706,0.45094165
4707,0.5216357
4708,0.7545974
4709,0.49783263
4710,0.4799316
4711,0.50677335
4712,0.4506002
4713,0.47808868
4714,0.53672075
4715,0.45277297
4716,0.5461784
4717,0.6582189
4718,0.56325936
4719,0.57750475
4720,0.4622272
4721,0.5292862
4722,0.60868037
4723,0.47531444
4724,0.56709623
4725,0.56585395
4726,0.49603438
4727,0.67103976
4728,0.49284488
4729,0.6797261
4730,0.5102838
4731,0.5178174
4732,0.5629857
4733,0.5223351
4734,0.54507506
4735,0.39817762
4736,0.52684116
4737,0.57181764
4738,0.4464113
4739,0.5558055
4740,0.57025677
4741,0.39835474
4742,0.52746457
4743,0.5137828
4744,0.5634273
4745,0.5107197
4746,0.47245732
4747,0.4135013
4748,0.515356
4749,0.5191451
4750,0.4928234
4751,0.42382717
4752,0.5432397
4753,0.43403286
4754,0.44179118
4755,0.4740046
4756,0.46171865
4757,0.4438339
4758,0.5648118
4759,0.48996234
4760,0.47033098
4761,0.60713416
4762,0.42009774
4763,0.47554812
4764,0.4735086
4765,0.5113071
4766,0.47896707
4767,0.6490821
4768,0.5248102
4769,0.51390064
4770,0.6131622
4771,0.5448819
4772,0.46036127
4773,0.5666568
4774,0.49005324
4775,0.6635388
4776,0.60905534
4777,0.541056
4778,0.49080917
4779,0.55749637
4780,0.5092136
4781,0.48733202
4782,0.53273135
4783,0.6019225
4784,0.516693
4785,0.4970875
4786,0.5270907
4787,0.53107685
4788,0.46776435
4789,0.5004336
4790,0.619462
4791,0.6241437
4792,0.4840631
4793,0.5579327
4794,0.6098646
4795,0.61881185
4796,0.48821023
4797,0.5218807
4798,0.5890159
4799,0.6431495
4800,0.49928743
4801,0.60739964
4802,0.43941572
4803,0.36264682
4804,0.51659536
4805,0.5186458
4806,0.5662903
4807,0.5389447
4808,0.5113337
4809,0.42106315
4810,0.49331677
4811,0.46192673
4812,0.51643866
4813,0.4530205
4814,0.5373195
4815,0.59354424
4816,0.52659994
4817,0.6131069
4818,0.6197815
4819,0.43480778
4820,0.64962566
4821,0.4518618
4822,0.44244814
4823,0.53027344
4824,0.57085097
4825,0.53205425
4826,0.53827614
4827,0.57563585
4828,0.5559978
4829,0.54222244
4830,0.4594556
4831,0.4877497
4832,0.51993716
4833,0.5554761
4834,0.52761173
4835,0.49653018
4836,0.59467214
4837,0.5264138
4838,0.5721599
4839,0.51456416
4840,0.49759585
4841,0.5578977
4842,0.46820995
4843,0.46200743
4844,0.4883463
4845,0.5600039
4846,0.47389248
4847,0.6767809
4848,0.5463367
4849,0.4751965
4850,0.5642718
4851,0.5258659
4852,0.5408788
4853,0.5771924
4854,0.56188065
4855,0.5812065
4856,0.534813
4857,0.4933346
4858,0.5421037
4859,0.67835605
4860,0.49027276
4861,0.4754764
4862,0.5697272
4863,0.6102118
4864,0.4683388
4865,0.61683553
4866,0.49733162
4867,0.4361996
4868,0.48755205
4869,0.5089677
4870,0.52447253
4871,0.5384321
4872,0.5597642
4873,0.7234868
4874,0.55018556
4875,0.44077247
4876,0.5076979
4877,0.46550977
4878,0.490573
4879,0.5288762
4880,0.57494104
4881,0.59316385
4882,0.45573488
4883,0.55411315
4884,0.4586998
4885,0.5431795
4886,0.59541744
4887,0.3547794
4888,0.64420897
4889,0.48096177
4890,0.56058484
4891,0.619449
4892,0.5693828
4893,0.4358885
4894,0.5636122
4895,0.45912662
4896,0.70946056
4897,0.45596704
4898,0.6850532
4899,0.61268854
4900,0.5281814
4901,0.5812753
4902,0.43772283
4903,0.5789995
4904,0.54577345
4905,0.503118
4906,0.48769173
4907,0.46028817
4908,0.48994654
4909,0.49009618
4910,0.5046511
4911,0.6281906
4912,0.5737766
4913,0.5731365
4914,0.42519024
4915,0.7328376
4916,0.5532946
4917,0.52487975
4918,0.6149429
4919,0.49646327
4920,0.580671
4921,0.5096465
4922,0.49031964
4923,0.55184287
4924,0.46154997
4925,0.5864293
4926,0.500538
4927,0.4787834
4928,0.504621
4929,0.49171105
4930,0.52910733
4931,0.6662938
4932,0.47942936
4933,0.4246963
4934,0.58400136
4935,0.5372265
4936,0.49475533
4937,0.5160639
4938,0.39465797
4939,0.51065844
4940,0.44853446
4941,0.6431926
4942,0.5785875
4943,0.54445887
4944,0.6338695
4945,0.5853156
4946,0.42264104
4947,0.39657134
4948,0.55873066
4949,0.40807325
4950,0.54148626
4951,0.52710754
4952,0.58808804
4953,0.4261727
4954,0.5474907
4955,0.52746576
4956,0.5212374
4957,0.6167542
4958,0.44517225
4959,0.6044739
4960,0.49104762
4961,0.6051044
4962,0.5396592
4963,0.49425608
4964,0.43633825
4965,0.5282309
4966,0.5375291
4967,0.49874252
4968,0.44338277
4969,0.52706623
4970,0.606591
4971,0.67910814
4972,0.5111422
4973,0.58772373
4974,0.5234172
4975,0.5243877
4976,0.6693981
4977,0.5240853
4978,0.48636186
4979,0.59044915
4980,0.45549262
4981,0.5866223
4982,0.4770655
4983,0.4914162
4984,0.43994513
4985,0.6223033
4986,0.53288937
4987,0.51827925
4988,0.535274
4989,0.54168636
4990,0.5344993
4991,0.46442696
4992,0.6041916
4993,0.5429441
4994,0.37981144
4995,0.5286407
4996,0.5375287
4997,0.4722356
4998,0.5562156
4999,0.47870997
5000,0.50622517
5001,0.44357082
5002,0.5879948
5003,0.44891295
5004,0.684273
5005,0.37808824
5006,0.46315685
5007,0.60982156
5008,0.53351444
5009,0.43319318
5010,0.5826671
5011,0.50070053
5012,0.5415201
5013,0.4914194
5014,0.5859053
5015,0.56743103
5016,0.5296744
5017,0.47430706
5018,0.5928671
5019,0.4901183
5020,0.54823244
5021,0.46261516
5022,0.6477143
5023,0.51542014
5024,0.3521967
5025,0.6465635
5026,0.5229714
5027,0.535331
5028,0.47240227
5029,0.48966536
5030,0.5360811
5031,0.5898074
5032,0.5246167
5033,0.6004481
5034,0.6394461
5035,0.57816076
5036,0.4740401
5037,0.6471498
5038,0.6361516
5039,0.4954657
5040,0.52765447
5041,0.53221387
5042,0.50516474
